00|HSBA_CLBBC-HSIA-USJ_G004|U|OPTICAL|2|ON=USJ_G004,,0.623,NPEALUSJ24,1,9/1/1.623,NN=NPEALUSJ24,1,1/1/2001,NPEALUSJ23,1,2/1/2001,NB=NPEALUSJ23,1,1/2/1.2044,IBSE01.PUJ,1,13/0/2.2044,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLBBC-HSIA-USJ_G004|U|OPTICAL|2|ON=USJ_G004,,0.623,NPEALUSJ24,1,9/1/1.623,NN=NPEALUSJ24,1,1/1/2001,NPEALUSJ23,1,2/1/2001,NB=NPEALUSJ23,1,1/2/1.2044,IBSE01.PUJ,1,13/0/2.2044,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLBBC-HSIA-PUJ_G003|U|OPTICAL|2|ON=PUJ_G003,1,NTA/1.623,NPEALPUJ22,1,9/1/1.623,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.2219,IBSE01.PUJ,1,14/0/1.2219,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLBBC-HSIA-PUJ_G003|U|OPTICAL|2|ON=PUJ_G003,1,NTA/1.623,NPEALPUJ22,1,9/1/1.623,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.2219,IBSE01.PUJ,1,14/0/1.2219,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLBBC-HSIA-PUJ_G007|U|OPTICAL|2|ON=PUJ_G007,1,NTA/5.623,NPEALPUJ22,1,7/1/1.623,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.2220,IBSE01.PUJ,1,14/0/1.2220,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLBBC-HSIA-PUJ_G007|U|OPTICAL|2|ON=PUJ_G007,1,NTA/5.623,NPEALPUJ22,1,7/1/1.623,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.2220,IBSE01.PUJ,1,14/0/1.2220,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLBBC-HSIA-PUJ_V1081|U|OPTICAL|2|IN=PUJ_V1081,,0.623,NPEALPUJ22,1,6/2/10.623,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.2217,IBSE01.PUJ,1,14/0/1.2217,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLBBC-HSIA-PUJ_V1081|U|OPTICAL|2|IN=PUJ_V1081,,0.623,NPEALPUJ22,1,6/2/10.623,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.2217,IBSE01.PUJ,1,14/0/1.2217,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLBBC-HSIA-PUJ_V1081|U|OPTICAL|2|IN=PUJ_V1081,1,1/9/3.623,NPEALPUJ22,1,5/2/9.623,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.2217,IBSE01.PUJ,1,14/0/1.2217,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLBBC-HSIA-PUJ_V1081|U|OPTICAL|2|IN=PUJ_V1081,1,1/9/3.623,NPEALPUJ22,1,5/2/9.623,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.2217,IBSE01.PUJ,1,14/0/1.2217,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLBBC-HSIA-USJ_G004|U|OPTICAL|2|ON=USJ_G004,,0.623,NPEALUSJ24,1,9/1/1.623,NN=NPEALUSJ24,1,1/1/2001,NPEALUSJ23,1,2/1/2001,NB=NPEALUSJ23,1,1/2/1.2044,IBSE01.PUJ,1,13/0/2.2044,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLBBC-HSIA-USJ_G004|U|OPTICAL|2|ON=USJ_G004,,0.623,NPEALUSJ24,1,9/1/1.623,NN=NPEALUSJ24,1,1/1/2001,NPEALUSJ23,1,2/1/2001,NB=NPEALUSJ23,1,1/2/1.2044,IBSE01.PUJ,1,13/0/2.2044,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLBBC-HSIA-USJ_G013|U|OPTICAL|2|ON=USJ_G013,0,19/0.623,NPEALUSJ22,1,7/1/1.623,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2088,IBSE01.PUJ,1,14/0/0.2088,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLBBC-HSIA-USJ_G013|U|OPTICAL|2|ON=USJ_G013,0,19/0.623,NPEALUSJ22,1,7/1/1.623,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2088,IBSE01.PUJ,1,14/0/0.2088,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLBBC-HSIA-USJ_G014|U|OPTICAL|2|ON=USJ_G014,0,19/0.623,NPEALUSJ22,1,8/1/1.623,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2085,IBSE01.PUJ,1,14/0/0.2085,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLBBC-HSIA-USJ_G014|U|OPTICAL|2|ON=USJ_G014,0,19/0.623,NPEALUSJ22,1,8/1/1.623,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2085,IBSE01.PUJ,1,14/0/0.2085,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLVOB-VOBB-PUJ_G003|U|OPTICAL|2|ON=PUJ_G003,1,NTA/1.825,NPEALPUJ22,1,9/1/1.825,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.3419,IBSE01.PUJ,1,14/0/1.3419,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLVOB-VOBB-PUJ_G003|U|OPTICAL|2|ON=PUJ_G003,1,NTA/1.825,NPEALPUJ22,1,9/1/1.825,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.3419,IBSE01.PUJ,1,14/0/1.3419,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLVOB-VOBB-PUJ_G007|U|OPTICAL|2|ON=PUJ_G007,1,NTA/5.825,NPEALPUJ22,1,7/1/1.825,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.3421,IBSE01.PUJ,1,14/0/1.3421,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLVOB-VOBB-PUJ_G007|U|OPTICAL|2|ON=PUJ_G007,1,NTA/5.825,NPEALPUJ22,1,7/1/1.825,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.3421,IBSE01.PUJ,1,14/0/1.3421,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLVOB-VOBB-PUJ_V1081|U|OPTICAL|2|IN=PUJ_V1081,,0.825,NPEALPUJ22,1,6/2/10.825,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.3417,IBSE01.PUJ,1,14/0/1.3417,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLVOB-VOBB-PUJ_V1081|U|OPTICAL|2|IN=PUJ_V1081,,0.825,NPEALPUJ22,1,6/2/10.825,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.3417,IBSE01.PUJ,1,14/0/1.3417,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLVOB-VOBB-PUJ_V1081|U|OPTICAL|2|IN=PUJ_V1081,1,1/9/3.825,NPEALPUJ22,1,5/2/9.825,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.3417,IBSE01.PUJ,1,14/0/1.3417,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLVOB-VOBB-PUJ_V1081|U|OPTICAL|2|IN=PUJ_V1081,1,1/9/3.825,NPEALPUJ22,1,5/2/9.825,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.3417,IBSE01.PUJ,1,14/0/1.3417,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLVOB-VOBB-USJ_G004|U|OPTICAL|2|ON=USJ_G004,,0.825,NPEALUSJ24,1,9/1/1.825,NN=NPEALUSJ24,1,1/1/2001,NPEALUSJ23,1,2/1/2001,NB=NPEALUSJ23,1,1/2/1.3244,IBSE01.PUJ,1,13/0/2.3244,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLVOB-VOBB-USJ_G004|U|OPTICAL|2|ON=USJ_G004,,0.825,NPEALUSJ24,1,9/1/1.825,NN=NPEALUSJ24,1,1/1/2001,NPEALUSJ23,1,2/1/2001,NB=NPEALUSJ23,1,1/2/1.3244,IBSE01.PUJ,1,13/0/2.3244,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLVOB-VOBB-USJ_G012|U|OPTICAL|2|ON=USJ_G012,0,19/0.623,NPEALUSJ22,1,6/1/1.623,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2086,IBSE01.PUJ,1,14/0/0.2086,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLVOB-VOBB-USJ_G012|U|OPTICAL|2|ON=USJ_G012,0,19/0.623,NPEALUSJ22,1,6/1/1.623,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2086,IBSE01.PUJ,1,14/0/0.2086,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLVOB-VOBB-USJ_G012|U|OPTICAL|2|ON=USJ_G012,0,19/0.825,NPEALUSJ22,1,6/1/1.825,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.3286,IBSE01.PUJ,1,14/0/0.3286,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLVOB-VOBB-USJ_G012|U|OPTICAL|2|ON=USJ_G012,0,19/0.825,NPEALUSJ22,1,6/1/1.825,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.3286,IBSE01.PUJ,1,14/0/0.3286,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLVOB-VOBB-USJ_G013|U|OPTICAL|2|ON=USJ_G013,0,19/0.825,NPEALUSJ22,1,7/1/1.825,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.3288,IBSE01.PUJ,1,14/0/0.3288,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLVOB-VOBB-USJ_G013|U|OPTICAL|2|ON=USJ_G013,0,19/0.825,NPEALUSJ22,1,7/1/1.825,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.3288,IBSE01.PUJ,1,14/0/0.3288,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLVOB-VOBB-USJ_G014|U|OPTICAL|2|ON=USJ_G014,0,19/0.825,NPEALUSJ22,1,8/1/1.825,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.3285,IBSE01.PUJ,1,14/0/0.3285,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLVOB-VOBB-USJ_G014|U|OPTICAL|2|ON=USJ_G014,0,19/0.825,NPEALUSJ22,1,8/1/1.825,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.3285,IBSE01.PUJ,1,14/0/0.3285,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-CBJ_G009|U|OPTICAL|2|ON=CBJ_G009,1,NTA/5.624,NPEALCBJ22,1,6/1/2.624,NN=NPEALCBJ22,1,LAG-191,NPEALCBJ21,1,LAG-191,NB=NPEALCBJ21,1,1/2/1.2113,IBSE01.PUJ,1,13/0/3.2113,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-CBJ_G009|U|OPTICAL|2|ON=CBJ_G009,1,NTA/5.624,NPEALCBJ22,1,6/1/2.624,NN=NPEALCBJ22,1,LAG-191,NPEALCBJ21,1,LAG-191,NB=NPEALCBJ21,1,1/2/1.2113,IBSE01.PUJ,1,13/0/3.2113,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-CBJ_G009|U|OPTICAL|2|ON=CBJ_G009,1,NTA/5.624,NPEALCBJ22,1,6/1/2.624,NN=NPEALCBJ22,1,LAG-3,NPEALCBJ21,1,LAG-3,NB=NPEALCBJ21,1,1/2/1.2113,IBSE01.PUJ,1,13/0/3.2113,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-CBJ_G009|U|OPTICAL|2|ON=CBJ_G009,1,NTA/5.624,NPEALCBJ22,1,6/1/2.624,NN=NPEALCBJ22,1,LAG-3,NPEALCBJ21,1,LAG-3,NB=NPEALCBJ21,1,1/2/1.2113,IBSE01.PUJ,1,13/0/3.2113,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-CBJ_G010|U|OPTICAL|2|ON=CBJ_G010,1,NTA/5.624,NPEALCBJ22,1,7/1/2.624,NN=NPEALCBJ22,1,LAG-191,NPEALCBJ21,1,LAG-191,NB=NPEALCBJ21,1,1/2/1.2112,IBSE01.PUJ,1,13/0/3.2112,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-CBJ_G010|U|OPTICAL|2|ON=CBJ_G010,1,NTA/5.624,NPEALCBJ22,1,7/1/2.624,NN=NPEALCBJ22,1,LAG-191,NPEALCBJ21,1,LAG-191,NB=NPEALCBJ21,1,1/2/1.2112,IBSE01.PUJ,1,13/0/3.2112,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-CBJ_G010|U|OPTICAL|2|ON=CBJ_G010,1,NTA/5.624,NPEALCBJ22,1,7/1/2.624,NN=NPEALCBJ22,1,LAG-3,NPEALCBJ21,1,LAG-3,NB=NPEALCBJ21,1,1/2/1.2112,IBSE01.PUJ,1,13/0/3.2112,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-CBJ_G010|U|OPTICAL|2|ON=CBJ_G010,1,NTA/5.624,NPEALCBJ22,1,7/1/2.624,NN=NPEALCBJ22,1,LAG-3,NPEALCBJ21,1,LAG-3,NB=NPEALCBJ21,1,1/2/1.2112,IBSE01.PUJ,1,13/0/3.2112,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-PUJ_V1001|U|OPTICAL|2|IN=PUJ_V1001,,0.624,NPEALPUJ22,1,3/2/1.624,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.2533,IBSE01.PUJ,1,14/0/1.2533,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-PUJ_V1001|U|OPTICAL|2|IN=PUJ_V1001,,0.624,NPEALPUJ22,1,3/2/1.624,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.2533,IBSE01.PUJ,1,14/0/1.2533,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-PUJ_V1001|U|OPTICAL|2|IN=PUJ_V1001,1,1/9/4.624,NPEALPUJ22,1,5/1/1.624,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.2533,IBSE01.PUJ,1,14/0/1.2533,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-PUJ_V1001|U|OPTICAL|2|IN=PUJ_V1001,1,1/9/4.624,NPEALPUJ22,1,5/1/1.624,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.2533,IBSE01.PUJ,1,14/0/1.2533,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-PUJ_V1038|U|OPTICAL|2|IN=PUJ_V1038,1,1/9/3.624,NPEALPUJ22,1,9/2/6.624,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.2532,IBSE01.PUJ,1,14/0/1.2532,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-PUJ_V1038|U|OPTICAL|2|IN=PUJ_V1038,1,1/9/3.624,NPEALPUJ22,1,9/2/6.624,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.2532,IBSE01.PUJ,1,14/0/1.2532,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G001|U|OPTICAL|2|ON=USJ_G001,0,19/0.624,NPEALUSJ22,1,5/2/1.624,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2167,IBSE01.PUJ,1,14/0/0.2167,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G001|U|OPTICAL|2|ON=USJ_G001,0,19/0.624,NPEALUSJ22,1,5/2/1.624,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2167,IBSE01.PUJ,1,14/0/0.2167,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G004|U|OPTICAL|2|ON=USJ_G004,,0.624,NPEALUSJ24,1,9/1/1.624,NN=NPEALUSJ24,1,1/1/2001,NPEALUSJ23,1,2/1/2001,NB=NPEALUSJ23,1,1/2/1.2049,IBSE01.PUJ,1,13/0/2.2049,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
